parid,elev
3536274,10
3536461,10
3536479,10
3536282,10
3536291,10
3536304,10
3536487,10
3535588,10
3536495,10
3536312,10
3536321,10
3536509,10
3536339,10
3536517,10
3536525,10
3536533,10
3536541,10
3535596,10
3536347,10
3536550,10
3536568,10
3536690,10
3536576,10
3535600,10
3536703,10
3536592,10
3536711,10
3536606,10
3536720,10
3536614,10
3536622,10
3536738,10
3535618,10
3536631,10
3536649,10
3536746,10
3536657,10
3536665,10
3536754,10
3536673,10
3536762,10
3535626,10
3536771,10
3536681,10
3536789,10
3536797,10
3535634,10
3537009,10
3536801,10
3536819,10
3537017,10
3537025,10
3536827,10
3537033,10
3536835,10
3536843,10
3535642,10
3537041,10
3537050,10
3537068,10
3537076,10
3536851,10
3536860,10
3537084,10
3537092,10
3535651,10
3536878,10
3536886,10
3537106,10
3537114,10
3537122,10
3536894,10
3536908,10
3536916,10
3535669,10
3537131,10
3537149,10
3536924,10
3537157,10
3536932,10
3535677,10
3536941,10
3537165,10
3536959,10
3536967,10
3537173,10
3535685,10
3536975,10
3537181,10
3536983,10
3536991,10
3537327,10
3537190,10
3537335,10
3537203,10
3535693,10
3537211,10
3537343,10
3537220,10
3537238,10
3537351,10
3537360,10
3537246,10
3537254,10
3537262,10
3537378,10
3537386,10
3535707,10
3537394,10
3537271,10
3537408,10
3537289,10
3537416,10
3537297,10
3535715,10
3537424,10
3537301,10
3537432,10
3537319,10
3537637,10
3537645,10
3537939,10
3537441,10
3537459,10
3537653,10
3537661,10
3537467,10
3537475,10
3537670,10
3537947,10
3537688,10
3537483,10
3537491,10
3537505,10
3537696,10
3537700,10
3537718,10
3537726,10
3537955,10
3537513,10
3537734,10
3537742,10
3537521,10
3537751,10
3537530,10
3537548,10
3537556,10
3537769,10
3537963,10
3537777,10
3537564,10
3537785,10
3537572,10
3537793,10
3537807,10
3537581,10
3537971,10
3537815,10
3537823,10
3537599,10
3537602,10
3537831,10
3537611,10
3537840,10
3537980,10
3537629,10
3537858,10
3537866,10
3538188,10
3538196,10
3537874,10
3537882,10
3537998,10
3538200,10
3537891,10
3538218,10
3537904,10
3537912,10
3537921,10
3538226,10
3538234,10
3538005,10
3538340,25
3538242,10
3538358,25
3538366,20
3538251,10
3538374,25
3538269,10
3538382,20
3538013,10
3538277,10
3538391,20
3538285,10
3538404,20
3538021,10
3538412,15
3538421,15
3538293,10
3538439,15
3538447,15
3538455,15
3538030,10
3538463,15
3538307,20
3538471,15
3538480,10
3538315,20
3538498,10
3538323,20
3538331,20
3538501,10
3538048,10
3538609,20
3538617,20
3538510,10
3538528,10
3538536,10
3538625,15
3538544,10
3538633,15
3538552,10
3538056,10
3538641,15
3538561,10
3538579,20
3538650,15
3538668,15
3538676,15
3538587,20
3538064,10
3538684,10
3538692,10
3538595,20
3538811,10
3538706,10
3538820,10
3538072,10
3538714,10
3538838,10
3538846,10
3538722,10
3538854,10
3538862,15
3538871,15
3538731,10
3538081,10
3538889,15
3538749,10
3538897,15
3538757,10
3538765,10
3538773,10
3538901,15
3538781,10
3538790,10
3538099,10
3538803,10
3539206,15
3538919,15
3538927,20
3539052,10
3539061,10
3539079,10
3539087,10
3539095,10
3538935,15
3539109,10
3538102,10
3539117,10
3538943,15
3539125,10
3539133,10
3538951,15
3538111,10
3538960,15
3538978,15
3539141,10
3539150,10
3538986,15
3538994,15
3539001,15
3538129,10
3539168,10
3539176,10
3539010,15
3539028,15
3539036,10
3539184,10
3539214,15
3538137,10
3539044,10
3539192,15
3539222,15
3539231,15
3539249,15
3539401,10
3538153,10
3539257,15
3539419,10
3539427,10
3539435,10
3539443,10
3538161,10
3539265,15
3539273,15
3539451,10
3539460,10
3539281,15
3539290,15
3539478,10
3538170,10
3539486,10
3539303,15
3539494,10
3539311,15
3539508,10
3539516,10
3539320,10
3539648,5
3539338,10
3539346,10
3539354,10
3539524,10
3539532,10
3539362,10
3539541,10
3539559,10
3539371,10
3539389,10
3539664,5
3539397,10
3539567,10
3539575,10
3539583,10
3539591,10
3539711,5
3539753,5
3539605,10
3539613,10
3539761,5
3539672,5
3539621,10
3539630,10
3539737,5
3539770,10
3539745,5
3539788,10
3539796,10
3540026,10
3539800,5
3539818,5
3540034,10
3539681,5
3540042,10
3539826,10
3539842,5
3540051,10
3540069,10
3539851,10
3539869,10
3540077,10
3540085,10
3539877,10
3539885,10
3540093,10
3540344,10
3539893,10
3540107,10
3540115,10
3540123,10
3540131,10
3539907,10
3539915,10
3539923,10
3540140,10
3540158,10
3540166,10
3540174,10
3540352,10
3540182,10
3539931,10
3540191,10
3540204,10
3539940,10
3540212,10
3539958,10
3540361,10
3540221,10
3540239,10
3539966,10
3539974,10
3540247,10
3540255,10
3540263,10
3540379,10
3540271,10
3539982,10
3539991,10
3540280,10
3540298,10
3540301,10
3540000,10
3540310,10
3540018,10
3540328,10
3540387,10
3542517,10
3542525,10
3542207,10
3542215,10
3542533,10
3542223,10
3542231,10
3542541,10
3542550,10
3542240,10
3540395,10
3542258,10
3542568,10
3542576,10
3542266,10
3542584,10
3540409,10
3542592,10
3542274,10
3542606,10
3542614,10
3542282,10
3542622,10
3540417,10
3542631,10
3542291,10
3542304,10
3542649,10
3542312,10
3542657,10
3542665,10
3542321,10
3540425,10
3542673,10
3542347,10
3542681,10
3542690,10
3542355,10
3542363,10
3542371,10
3542703,10
3542380,10
3542711,10
3540433,10
3542398,10
3542401,10
3542720,10
3542738,10
3542410,10
3542746,10
3542754,10
3542428,10
3540441,10
3542436,10
3542762,10
3542771,10
3542444,10
3542461,10
3542789,10
3540450,10
3542479,10
3542797,10
3542801,10
3542819,10
3542487,10
3542827,10
3542495,10
3542835,10
3542509,10
3540468,10
3543505,10
3543513,10
3542843,10
3542851,10
3543521,10
3542860,10
3542878,10
3542886,10
3540476,10
3543530,10
3542894,10
3542908,10
3543548,10
3543556,10
3543564,10
3542916,10
3543572,10
3543581,10
3540484,10
3543599,10
3543602,10
3543327,10
3543611,10
3543629,10
3540492,10
3543335,10
3543637,10
3543343,10
3543351,10
3543360,10
3543378,10
3543653,10
3543661,10
3540506,10
3543386,10
3543394,10
3543408,10
3543670,10
3543416,10
3543424,10
3540514,10
3543688,10
3543432,10
3543696,10
3543700,10
3543718,10
3543441,10
3543726,10
3543734,10
3543742,10
3540522,10
3543459,10
3543467,10
3543475,10
3543751,10
3543769,10
3543483,10
3543777,10
3540531,10
3543785,10
3543793,10
3543491,10
3543807,10
3543831,10
3543815,10
3540549,10
3543840,10
3543858,10
3543823,10
3543866,10
3543874,10
3544137,10
3543882,10
3540557,10
3544145,10
3543891,10
3543904,10
3544153,10
3544161,10
3544170,10
3543912,10
3543921,10
3543939,10
3540565,10
3544188,10
3543947,10
3543955,10
3544196,10
3543963,10
3542134,10
3543971,10
3544200,10
3544218,10
3543980,10
3543998,10
3544005,10
3544226,10
3544013,10
3544021,10
3542142,10
3544030,10
3544234,10
3544048,10
3544242,10
3544056,10
3542151,10
3544064,10
3544251,10
3544277,10
3544072,10
3544081,10
3544285,10
3544099,10
3544293,10
3542169,10
3544102,10
3544307,10
3544315,10
3544323,10
3544111,10
3544331,10
3544129,10
3544340,10
3542177,10
3544391,10
3544358,10
3544366,10
3544404,10
3567439,15
3566840,25
3544374,10
3566858,25
3542185,10
3566874,20
3544382,10
3566882,15
3567153,15
3566891,15
3567161,15
3566904,15
3542193,10
3567170,15
3566912,15
3567188,15
3566921,15
3567307,20
3566939,20
3567315,20
3567447,15
3567323,20
3566947,15
3567331,20
3566955,15
3567455,10
3566963,15
3567340,20
3566971,15
3567358,15
3567366,15
3567374,15
3566980,15
3567005,10
3567382,15
3567013,10
3567463,10
3567391,15
3567404,15
3567021,10
3567412,15
3567421,15
3567803,10
3567811,20
3567030,10
3567048,15
3567820,20
3567471,10
3567846,20
3567871,20
3567056,10
3567897,25
3567901,5
3567935,30
3568150,25
3567692,10
3568168,25
3567072,10
3568419,15
3568176,25
3568443,15
3568184,20
3568249,20
3568478,15
3568486,15
3568257,20
3568702,20
3568265,20
3568508,15
3568273,20
3568281,20
3568290,20
3568303,20
3568320,10
3568541,20
3568354,15
3568711,20
3568362,15
3568371,15
3568559,20
3568583,20
3568401,10
3568591,20
3568613,20
3568729,15
3568630,20
3569091,15
3568664,20
3569105,15
3569113,15
3569059,15
3569431,15
3569130,15
3568737,15
3569440,15
3569458,10
3569148,20
3569156,15
3569466,10
3569164,15
3568745,15
3569229,10
3569288,15
3569296,15
3569474,10
3569334,15
3569369,15
3569377,10
3568753,15
3569482,15
3569491,10
3569504,10
3569385,15
3569512,15
3569521,10
3569393,10
3569407,10
3569539,15
3568761,10
3569415,10
3569547,15
3569423,15
3569555,15
3569563,10
4083847,10
3568770,15
3569571,10
4084258,10
4084932,10
3569580,10
4084959,10
3569598,10
3568770,15
3569601,10
3569610,10
4085190,10
4084967,10
4084975,10
4085203,10
4085408,25
4086986,5
4085548,20
3568796,10
4087028,5
4085611,15
4087338,5
4087478,5
4086757,25
4089292,10
3568818,10
4089314,25
4092871,15
4094768,25
3568826,15
4095853,10
4112405,20
4204709,20
4244638,10
4245162,15
4377832,10
4490639,10
4248501,20
3568842,15
4505083,15
4505628,25
4253823,5
4254510,10
4257829,10
4511989,10
3568851,15
4511997,30
4257942,10
4512616,10
4514988,20
4518339,10
4257977,10
4258035,5
3568893,15
4519521,25
4520121,10
4520023,15
4543376,10
4542558,10
4543414,10
4544267,40
4544682,5
3568923,10
4544704,5
4561005,15
4544275,35
4566457,25
3568940,10
4568867,10
4569332,30
4571752,30
4587594,25
4588698,15
3568958,10
4590706,10
4597387,10
4597492,5
4597395,10
4598227,5
3568966,10
4603492,15
4602003,10
4604316,5
4604332,5
4607331,15
3568974,10
4615644,5
4621547,20
4633651,25
4633707,25
4633715,25
4636579,30
4636749,10
3568991,15
4637036,5
4642757,10
4650148,5
4652884,25
4660097,10
4656600,5
4663789,40
3569008,15
4663797,10
4663894,10
4663843,10
4664441,5
4667024,30
3569016,15
4675710,30
4665439,10
4675710,30
4677895,10
4675736,30
4679472,10
3569024,15
4690387,20
4700323,10
4698841,10
4705295,25
4705309,30
3569032,15
4705317,35
4705368,10
4728791,15
4728902,10
3569041,15
4728911,10
4728929,10
4728937,10
4728945,10
4728953,10
3569067,15
4728961,10
4728813,10
4728970,10
4728988,10
4728996,10
4729003,10
4729232,15
4728821,10
4728830,10
4728848,10
4729011,10
4729020,10
4728856,10
4728864,10
4729038,10
4729241,15
4729046,10
4729054,10
4728872,10
4728881,10
4728899,10
4729062,10
4729071,10
4729534,15
4729259,15
4729089,10
4729542,25
4729097,10
4729551,25
4729569,20
4729267,15
4729577,20
4729101,10
4729119,10
4729585,20
4729127,10
4729593,20
4729135,10
4729607,20
4729143,10
4729151,10
4729275,15
4729160,10
4729615,20
4729178,10
4729623,20
4729631,20
4729186,10
4729283,15
4729640,20
4729194,10
4729208,15
4729658,20
4729216,15
4729666,20
4729674,20
4729224,15
4729879,15
4729682,20
4729887,15
4729291,15
4729691,20
4729704,20
4729909,15
4729917,15
4729712,20
4729721,20
4729933,15
4729739,20
4729305,15
4729747,15
4729950,15
4729976,15
4729755,15
4729984,15
4729763,15
4730001,15
4729771,15
4729313,15
4729780,15
4729798,15
4730010,15
4730028,10
4730036,10
4730516,30
4737804,40
4729801,15
4729810,15
4729828,15
4729321,15
4737821,35
4729836,15
4729844,15
4739459,30
4739467,30
4737847,35
4737855,40
4744495,10
4739475,30
4729330,15
4745505,30
4744509,10
4744541,10
4745513,30
4748326,30
4745521,30
4729348,15
4750134,10
4745530,30
4745548,30
4753478,25
4745556,30
4745564,30
4729356,15
4745581,30
4745602,30
4729364,15
4745611,30
4745629,30
4745637,30
4745645,30
4729372,15
4745653,30
4753524,25
4754601,30
4754610,30
4753541,25
4753575,25
4753591,25
4756701,10
4754636,30
4729381,15
4754652,30
4756710,10
4754661,30
4756728,10
4754679,30
4754687,30
4754695,30
4754709,30
4766901,5
4729399,15
4754717,30
4767061,10
4772553,5
4780858,30
4780866,30
4780874,30
4754725,30
4780882,30
4729402,15
4754733,30
4782117,10
4780891,30
4782222,10
4782231,10
4782249,5
4783644,25
4780904,30
4729411,15
4784420,30
4781412,10
4784438,30
4789707,30
4784560,25
4792732,30
4792783,25
4793372,30
4729429,15
4792881,25
4793569,5
4795952,5
4729437,15
4796002,5
4796037,5
4793372,30
4796053,5
4796061,5
4729445,15
4796070,5
4796100,5
4796126,5
4796177,5
4796193,5
4793372,30
4729453,15
4796215,5
4796223,5
4796240,5
4796266,5
4729461,15
4796282,5
4796304,5
4793372,30
4796312,5
4796321,5
4729470,15
4796428,30
4793372,30
4797262,30
4797289,30
4729488,15
4797301,30
4797335,30
4793372,30
4797351,30
4729496,15
4797386,30
4797408,30
4797416,30
4797424,30
4797441,30
4797483,30
4729500,15
4793372,30
4797505,30
4729518,15
4797513,30
4797521,30
4797611,30
4793372,30
4797637,30
4729526,15
4797670,30
4797700,30
4797718,30
4797726,30
4810218,5
4797734,30
4793372,30
4797742,30
4797751,30
4797793,30
4797807,30
4797823,30
4793372,30
4797840,30
4811273,25
4797874,30
4797882,30
4797891,30
4797904,30
4793372,30
4797912,30
4797921,30
4797947,30
4797955,30
4797971,30
4811494,25
4793372,30
4811516,25
4811290,25
4811541,25
4811575,25
4811320,25
4811583,25
4793372,30
4811605,25
4811630,25
4811362,25
4811648,25
4811656,25
4811664,25
4811672,25
4793372,30
4811371,25
4811681,25
4811699,25
4811737,25
4811745,25
4811397,25
4811826,25
4793372,30
4811834,25
4811869,25
4811885,25
4811915,25
4811401,25
4811931,25
4811958,25
4811982,25
4812202,25
4811435,25
4812237,25
4811991,25
4812024,25
4812041,25
4812261,25
4812075,25
4812288,25
4811460,25
4812318,25
4812083,25
4812091,25
4812334,25
4812351,25
4812547,25
4812113,25
4812385,25
4812148,25
4812822,25
4812415,25
4812431,25
4812440,25
4812849,25
4812466,25
4812563,25
4817280,15
4812873,25
4814434,25
4814591,25
4812903,25
4812580,25
4814612,25
4814639,25
4812920,25
4812971,25
4814655,25
4812997,25
4814680,25
4812610,25
4817298,15
4814728,25
4817301,15
4814761,25
4814787,25
4817204,15
4817212,20
4812636,25
4817221,20
4814809,25
4817239,20
4817247,20
4817310,15
4817255,15
4817271,15
4817328,20
4817689,15
4817697,15
4817701,15
4812661,25
4817719,15
4817336,20
4817735,15
4817344,20
4817361,20
4817743,10
4817379,20
4817387,20
4817395,20
4812679,25
4817751,10
4817760,10
4817778,10
4817794,10
4817409,20
4817417,20
4817425,20
4817808,15
4817433,20
4817816,15
4812687,25
4817832,15
4817441,20
4817450,20
4817859,15
4817468,20
4817867,15
4817476,20
4812768,25
4817891,15
4817484,15
4817492,15
4817506,15
4817913,15
4817514,15
4817921,15
4817930,15
4817522,20
4812792,25
4817948,15
4817956,15
4817531,20
4818316,15
4817557,20
4817999,20
4817573,15
4817581,15
4818324,15
4817590,15
4817611,15
4818341,15
4818367,15
4818383,15
4817638,15
4818014,20
4817646,15
4817662,15
4818405,15
4817964,15
4818421,15
4817972,15
4818561,15
4817981,15
4818031,20
4820515,25
4820396,25
4820523,25
4820531,25
4818049,20
4820558,25
4820400,25
4820418,25
4820566,25
4820426,25
4820434,25
4820582,25
4818057,20
4820591,25
4820612,25
4820621,25
4820442,25
4820451,25
4820655,25
4820469,25
4820663,25
4820477,25
4818073,20
4820680,25
4820493,25
4820701,25
4820728,25
4820744,25
4818090,20
4820752,25
4820779,25
4822887,15
4820795,25
4818111,15
4820817,25
4820841,25
4828001,25
4824375,30
4824375,30
4818146,20
4828036,25
4828630,15
4818162,20
4828656,15
4828745,10
4828788,20
4828800,15
4828699,15
4833480,30
4829563,25
4818189,20
4834974,10
4834982,10
4835539,30
4842390,20
4845071,10
4848665,30
4818201,20
4848681,10
4842748,30
4861360,5
4862129,10
4818219,20
4862668,15
4863958,10
4864679,5
4879811,20
4879960,35
4842756,30
4818251,20
4881018,30
4882944,30
4818260,15
4881026,30
4886168,10
4818278,15
4886176,10
4881115,30
4886184,10
4818286,15
4886206,10
4886192,10
4886214,10
4886401,10
4886419,10
4886222,10
4886231,10
4886427,10
4886435,10
4818308,15
4886443,10
4886249,10
4886451,10
4886460,10
4886478,10
4886486,10
4886257,10
4886664,10
4886494,10
4886265,10
4886273,10
4886290,10
4886303,10
4886508,10
4886524,10
4886532,10
4886311,10
4886672,10
4886541,10
4886575,10
4886583,10
4886605,10
4886320,10
4886338,10
4893806,30
4886613,10
4886346,10
4886621,10
4886354,10
4886630,10
4886648,10
4895388,5
4894632,20
4895400,5
4886362,10
4895426,5
4895469,5
4886371,10
4886389,10
4886397,10
4894667,15
4896520,10
4895507,5
4895531,5
4896538,10
4896546,10
4895566,5
4896554,10
4896562,10
4895591,5
4895612,5
4894705,15
4901761,30
4901779,30
4901795,30
4901809,30
4895647,5
4901817,30
4901825,30
4895663,5
4894721,15
4901833,30
4895671,5
4901841,30
4895680,5
4907378,10
4901850,30
4901868,30
4894721,15
4901876,30
4907408,10
4901884,30
4907424,10
4907459,10
4907351,10
4907572,10
4908684,30
4894748,15
4907475,10
4907505,10
4907521,10
4907556,10
4908927,5
4912797,30
4894748,15
4907564,10
4914366,30
4919937,25
4922521,15
4923578,10
4914404,30
4926071,25
4894764,15
4926089,25
4930388,25
4932461,10
4926682,10
4938753,5
4894781,15
4942734,15
4943382,5
4951148,25
4938770,5
4938796,10
4938818,10
4958550,15
4894802,20
4959343,15
4960929,30
4962492,10
4962891,5
4966854,25
4894829,20
4965297,15
4971386,25
4966862,25
4966871,25
4971394,25
4971548,30
4971408,25
4971424,25
4971432,25
4894845,15
4971556,30
4971441,25
4971459,25
4971475,25
4971483,25
4987185,20
4894926,30
4987193,20
4987207,20
4987487,20
4987215,20
4987223,20
4987231,20
4987509,15
4895281,25
4992669,25
4987282,20
4987291,20
4987304,20
4992481,25
4987312,20
4992499,25
4895302,5
4987321,20
4992502,25
4992511,25
4992529,25
4987339,20
4987347,20
4987355,20
4992537,25
4895329,5
4992545,25
4992553,25
4987363,20
4987371,20
4987380,20
4987398,25
4992561,25
4987401,25
4895353,5
4992677,25
4987410,25
4992570,25
4987428,25
4987436,25
4987444,25
4992596,25
4987452,25
4992600,25
4992693,25
4987461,25
4992618,25
4987479,25
4999671,10
4992626,25
4992634,25
4992642,25
4999680,10
4992707,25
4992651,25
4999701,10
4999817,10
4999833,10
4999710,10
4999850,10
4999728,10
4999736,10
4999884,10
4999744,10
4999761,10
5000516,25
4992715,25
5003621,30
5003647,30
5003949,15
4999779,10
4999787,10
5004040,30
5004392,5
5004449,30
5005933,10
4999809,10
5008568,30
5009688,10
4992723,25
5011054,5
5017443,25
5025659,25
5026248,25
5028119,10
5034542,20
5029085,25
5029336,25
5029352,25
5029387,25
5038084,25
5038556,10
5038599,15
5041808,25
5029409,25
5029433,25
5044157,20
5029093,25
5045072,25
5045081,25
5029468,25
5029476,25
5048578,25
5048586,25
5029107,25
5048608,25
5029484,25
5048624,25
5029492,25
5048632,25
5029506,25
5029514,25
5048641,25
5048659,25
5029522,25
5029115,25
5048667,25
5029531,25
5048675,25
5029549,25
5048683,25
5029123,25
5048691,25
5049043,25
5049051,25
5048713,25
5049060,25
5048730,25
5048764,25
5049078,25
5029131,25
5049086,25
5049094,25
5048811,25
5048829,25
5049116,25
5048837,25
5049124,25
5049132,25
5049141,25
5048845,25
5029140,25
5049159,25
5048853,25
5049515,10
5048870,25
5049523,10
5049531,10
5049540,10
5053580,10
5048888,25
5029158,25
5055655,30
5048896,25
5048900,25
5055680,30
5048918,25
5055698,30
5029166,25
5048926,25
5048934,25
5055701,30
5055710,30
5048969,25
5055728,30
5048993,25
5049001,25
5055736,30
5029182,25
5055744,30
5056121,30
5056139,30
5056147,30
5055752,30
5056155,30
5055795,30
5055809,30
5029204,25
5056163,30
5056171,30
5055817,30
5056180,30
5056198,30
5055825,30
5056210,30
5055833,30
5029239,25
5055850,30
5056228,30
5056236,30
5056252,30
5055868,30
5055876,30
5055884,30
5056376,10
5029255,25
5056414,10
5055892,30
5055906,30
5056422,10
5056431,10
5029280,25
5055914,30
5056449,10
5055922,30
5056457,10
5056465,10
5056473,10
5055931,30
5055949,30
5056481,10
5029310,25
5055957,30
5056490,10
5055965,30
5055973,30
5056503,10
5056511,10
5061116,20
5055981,30
5061124,20
5060811,15
5055990,30
5061132,20
5061141,20
5061159,20
5056007,30
5061175,20
5060829,15
5056015,30
5061183,20
5061191,20
5056023,30
5061205,20
5060837,15
5061213,20
5056031,30
5056040,30
5061221,20
5061230,20
5061256,20
5061272,20
5061299,20
5056058,30
5060845,15
5061302,20
5056066,30
5061329,20
5056074,30
5061345,20
5056082,30
5061361,20
5056091,30
5061370,20
5060861,15
5056112,30
5072827,30
5061396,20
5061418,20
5078302,30
5061434,20
5061442,20
5079961,35
5061469,20
5060870,15
5061485,15
5080170,10
5080188,10
5082954,25
5061493,15
5082890,25
5060888,15
5061515,15
5082903,25
5082962,25
5082971,25
5082911,25
5082989,25
5082997,25
5060896,15
5083004,25
5082920,25
5083012,25
5082938,25
5082946,25
5083080,25
5083098,25
5060900,15
5083021,25
5083039,25
5083047,25
5083101,25
5083110,25
5083128,25
5083136,25
5083055,25
5083063,25
5060918,15
5083144,25
5083071,25
5083152,25
5083225,25
5083233,25
5083161,25
5083241,25
5060926,15
5083179,25
5083250,25
5083268,25
5083187,25
5083276,25
5060934,15
5083195,25
5083284,25
5083209,25
5083292,25
5083306,25
5083217,25
5083420,25
5060942,15
5083438,25
5083314,25
5083322,25
5083446,25
5083331,25
5083454,25
5083462,25
5083349,25
5060951,15
5083357,25
5083471,25
5083489,25
5083365,25
5083497,25
5083373,25
5060969,15
5083501,25
5084663,45
